place_id,external_id,name,category,subcategory,city,state,country,latitude,longitude,location,description,tags,avg_cost,avg_rating,crowd_level,created_at,updated_at
618,place_618,Coastal View - Old,beach,beach,Rajasthan,State,India,27.595512,74.589329,POINT(74.58932885292988 27.595511846075436),Best beach experience in the area,"['water', 'swimming', 'sand', 'tropical']",1959.08,3.61,high,2025-09-08 08:57:58.468132,2026-02-10 08:57:58.468132
619,place_619,Dining Hub - Central,food,food,Rajasthan,State,India,27.612199,74.620578,POINT(74.62057831847154 27.612199010897395),Popular food spot in Rajasthan,"['taste', 'dining', 'culture', 'restaurant']",960.5,4.7,moderate,2025-09-25 08:57:58.468132,2026-02-10 08:57:58.468132
620,place_620,Entertainment Complex,entertainment,entertainment,Rajasthan,State,India,27.505222,74.518585,POINT(74.51858523357502 27.5052217416373),Must-visit entertainment attraction,"['performance', 'crowds']",2227.42,4.08,moderate,2025-11-28 08:57:58.470810,2026-02-10 08:57:58.470810
621,place_621,Temple,religious,religious,Rajasthan,State,India,27.538418,74.584113,POINT(74.58411281872885 27.538417707324562),Hidden gem for religious lovers,"['spiritual', 'temple', 'sacred', 'prayers']",499.63,4.24,moderate,2025-04-15 08:57:58.471125,2026-02-10 08:57:58.471125
622,place_622,Yoga Center,wellness,wellness,Rajasthan,State,India,27.564016,74.614128,POINT(74.61412844223372 27.564015503129745),Beautiful wellness destination,"['retreat', 'health', 'yoga', 'meditation']",3248.15,3.91,low,2025-02-25 08:57:58.474118,2026-02-10 08:57:58.474118
623,place_623,Shrine - Downtown,religious,religious,Rajasthan,State,India,27.56303,74.625182,POINT(74.62518247207443 27.563030139344566),Must-visit religious attraction,"['temple', 'spiritual']",285.7,2.84,high,2025-03-06 08:57:58.475115,2026-02-10 08:57:58.475115
624,place_624,Health Resort,wellness,wellness,Rajasthan,State,India,27.537215,74.570827,POINT(74.57082673483454 27.537215325203356),Popular wellness spot in Rajasthan,"['yoga', 'meditation', 'health', 'retreat']",2352.39,3.42,high,2025-11-09 08:57:58.475115,2026-02-10 08:57:58.475115
625,place_625,Beach Club,beach,beach,Rajasthan,State,India,27.592702,74.648332,POINT(74.6483321469573 27.592702355870003),Hidden gem for beach lovers,"['swimming', 'water']",1993.35,3.41,moderate,2025-07-14 08:57:58.476113,2026-02-10 08:57:58.476113
626,place_626,Fort,historical,historical,Rajasthan,State,India,27.590521,74.685977,POINT(74.68597719938448 27.590521335600435),Beautiful historical destination,"['old', 'monuments', 'archaeology', 'heritage']",1517.29,4.34,very_low,2025-09-18 08:57:58.477111,2026-02-10 08:57:58.477111
627,place_627,Wildlife Sanctuary - Old,nature,nature,Rajasthan,State,India,27.538071,74.587867,POINT(74.58786709856913 27.53807083084415),Hidden gem for nature lovers,"['forest', 'trek']",1178.06,4.13,low,2025-02-11 08:57:58.479250,2026-02-10 08:57:58.479250
628,place_628,Dining Hub - Old,food,food,Rajasthan,State,India,27.645414,74.662906,POINT(74.66290626978973 27.64541351839428),Best food experience in the area,"['restaurant', 'cuisine', 'dining', 'taste']",765.7,4.62,moderate,2025-05-01 08:57:58.480104,2026-02-10 08:57:58.480104
629,place_629,Commercial Hub - Premium,shopping,shopping,Rajasthan,State,India,27.529755,74.588694,POINT(74.58869448214882 27.52975458063435),Best shopping experience in the area,"['markets', 'retail', 'products']",780.96,4.8,low,2025-06-17 08:57:58.481099,2026-02-10 08:57:58.481099
630,place_630,Entertainment Hub,entertainment,entertainment,Rajasthan,State,India,27.5257,74.678573,POINT(74.6785728983478 27.525700216816343),Beautiful entertainment destination,"['show', 'performance', 'interactive']",2177.38,4.01,high,2025-03-12 08:57:58.482098,2026-02-10 08:57:58.482098
